product_id,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,categories,category_id,parent_category
23154,207,4,1,465,0,65,2567.0,2567.0,413.0
25579,618,10,3,386,0,87,829.0,829.0,207.0
25579,618,10,3,386,0,87,2795.0,2795.0,151.0
25464,1433,4,1,401,0,44,3051.0,3051.0,5.0
25464,1433,4,1,401,0,44,169.0,169.0,232.0
25464,1433,4,1,401,0,44,1879.0,1879.0,550.0
25464,1433,4,1,401,0,44,2612.0,2612.0,229.0
25464,1433,4,1,401,0,44,3668.0,3668.0,257.0
25464,1433,4,1,401,0,44,2547.0,2547.0,607.0
25464,1433,4,1,401,0,44,3047.0,3047.0,362.0
25464,1433,4,1,401,0,44,2738.0,2738.0,362.0
25464,1433,4,1,401,0,44,3514.0,3514.0,362.0
25464,1433,4,1,401,0,44,2259.0,2259.0,362.0
3844,1414,4,2,491,3,21,,1390.4,613.0
28762,1349,4,1,491,0,66,2464.0,2464.0,453.0
28762,1349,4,1,491,0,66,3903.0,3903.0,522.0
17848,1349,4,1,491,0,66,,1783.2,613.0
20486,1349,4,1,491,0,66,,1783.2,613.0
27410,1266,6,3,522,3,17,2790.0,2790.0,526.0
27410,1266,6,3,522,3,17,3916.0,3916.0,522.0
30577,1023,6,0,506,0,137,3900.0,3900.0,522.0
30577,1023,6,0,506,0,137,3901.0,3901.0,522.0
30577,1023,6,0,506,0,137,3902.0,3902.0,522.0
30577,1023,6,0,506,0,137,3903.0,3903.0,522.0
30577,1023,6,0,506,0,137,1492.0,1492.0,88.0
30577,1023,6,0,506,0,137,702.0,702.0,215.0
576,617,10,0,491,3,132,1366.0,1366.0,481.0
576,617,10,0,491,3,132,1366.0,1366.0,336.0
576,617,10,0,491,3,132,3905.0,3905.0,522.0
576,617,10,0,491,3,132,3444.0,3444.0,522.0
18970,1308,10,1,502,0,178,3310.0,3310.0,391.0
19095,617,10,0,484,3,132,3901.0,3901.0,522.0
19095,617,10,0,484,3,132,3905.0,3905.0,522.0
19095,617,10,0,484,3,132,3902.0,3902.0,522.0
19095,617,10,0,484,3,132,3903.0,3903.0,522.0
19095,617,10,0,484,3,132,3910.0,3910.0,522.0
19095,617,10,0,484,3,132,2470.0,2470.0,276.0
19095,617,10,0,484,3,132,2913.0,2913.0,294.0
29065,287,10,1,503,0,122,2209.0,2209.0,522.0
29065,287,10,1,503,0,122,74.0,74.0,361.0
29065,287,10,1,503,0,122,669.0,669.0,37.0
29065,287,10,1,503,0,122,69.0,69.0,477.0
29065,287,10,1,503,0,122,2029.0,2029.0,219.0
29065,287,10,1,503,0,122,1482.0,1482.0,596.0
29065,287,10,1,503,0,122,2041.0,2041.0,608.0
29065,287,10,1,503,0,122,1775.0,1775.0,361.0
29065,287,10,1,503,0,122,278.0,278.0,596.0
29065,287,10,1,503,0,122,2167.0,2167.0,596.0
29065,287,10,1,503,0,122,3702.0,3702.0,62.0
29065,287,10,1,503,0,122,147.0,147.0,233.0
29065,287,10,1,503,0,122,3989.0,3989.0,522.0
10010,771,10,1,500,0,-1,3229.0,3229.0,353.0
10010,771,10,1,500,0,-1,2864.0,2864.0,509.0
26238,601,1,1,503,3,180,2476.0,2476.0,503.0
26238,601,1,1,503,3,180,2833.0,2833.0,609.0
26238,601,1,1,503,3,180,146.0,146.0,529.0
26238,601,1,1,503,3,180,1091.0,1091.0,529.0
26238,601,1,1,503,3,180,2550.0,2550.0,253.0
26238,601,1,1,503,3,180,1138.0,1138.0,80.0
17251,771,10,1,500,0,-1,3229.0,3229.0,353.0
17251,771,10,1,500,0,-1,879.0,879.0,353.0
17251,771,10,1,500,0,-1,2864.0,2864.0,509.0
19093,827,4,3,491,3,66,1705.0,1705.0,481.0
19093,827,4,3,491,3,66,3916.0,3916.0,522.0
18595,601,1,1,503,3,180,2476.0,2476.0,503.0
18595,601,1,1,503,3,180,2833.0,2833.0,609.0
18595,601,1,1,503,3,180,146.0,146.0,529.0
18595,601,1,1,503,3,180,1091.0,1091.0,529.0
18595,601,1,1,503,3,180,2550.0,2550.0,253.0
18595,601,1,1,503,3,180,1138.0,1138.0,80.0
19423,1111,4,0,486,0,48,699.0,699.0,482.0
19423,1111,4,0,486,0,48,2751.0,2751.0,482.0
19423,1111,4,0,486,0,48,785.0,785.0,482.0
19423,1111,4,0,486,0,48,1980.0,1980.0,453.0
9112,771,10,3,500,0,-1,3229.0,3229.0,353.0
9112,771,10,3,500,0,-1,879.0,879.0,353.0
9112,771,10,3,500,0,-1,2864.0,2864.0,509.0
28271,827,4,3,491,3,66,1705.0,1705.0,481.0
2620,771,10,2,500,0,-1,3229.0,3229.0,353.0
2620,771,10,2,500,0,-1,2864.0,2864.0,509.0
23474,829,6,0,395,3,17,3353.0,3353.0,137.0
24740,752,10,1,156,3,157,,1513.8,613.0
32305,1111,4,0,486,0,48,699.0,699.0,482.0
32305,1111,4,0,486,0,48,2751.0,2751.0,482.0
32305,1111,4,0,486,0,48,785.0,785.0,482.0
32305,1111,4,0,486,0,48,1980.0,1980.0,453.0
32305,1111,4,0,486,0,48,1561.0,1561.0,11.0
12249,1195,4,1,491,3,66,,1783.2,613.0
8321,1349,4,1,491,0,66,,1783.2,613.0
26672,1469,10,0,-1,-1,-1,3310.0,3310.0,391.0
26672,1469,10,0,-1,-1,-1,3626.0,3626.0,490.0
26672,1469,10,0,-1,-1,-1,3626.0,3626.0,522.0
26672,1469,10,0,-1,-1,-1,2159.0,2159.0,26.0
26672,1469,10,0,-1,-1,-1,504.0,504.0,18.0
22147,1401,4,1,487,3,144,2746.0,2746.0,68.0
22147,1401,4,1,487,3,144,2055.0,2055.0,497.0
25754,1401,4,1,487,3,144,2746.0,2746.0,68.0
25754,1401,4,1,487,3,144,2055.0,2055.0,497.0
27160,322,6,0,536,0,122,74.0,74.0,361.0
27160,322,6,0,536,0,122,921.0,921.0,427.0
27160,322,6,0,536,0,122,2389.0,2389.0,130.0
27160,322,6,0,536,0,122,901.0,901.0,113.0
27160,322,6,0,536,0,122,1940.0,1940.0,579.0
27160,322,6,0,536,0,122,3917.0,3917.0,522.0
21103,147,4,0,491,3,66,1524.0,1524.0,15.0
21103,147,4,0,491,3,66,2464.0,2464.0,453.0
21103,147,4,0,491,3,66,468.0,468.0,276.0
21103,147,4,0,491,3,66,3924.0,3924.0,522.0
21103,147,4,0,491,3,66,2209.0,2209.0,522.0
21840,184,10,1,421,0,84,,2890.2,613.0
5863,1368,6,0,491,0,117,3530.0,3530.0,334.0
5863,1368,6,0,491,0,117,2808.0,2808.0,2.0
4227,1195,4,1,484,3,66,1608.0,1608.0,260.0
29946,1368,6,1,487,0,117,1980.0,1980.0,453.0
3567,1385,4,1,452,0,108,,2454.8,613.0
18779,1222,4,1,432,0,-1,3548.0,3548.0,608.0
18779,1222,4,1,432,0,-1,1163.0,1163.0,351.0
15517,1111,6,1,497,0,105,622.0,622.0,548.0
15517,1111,6,1,497,0,105,1046.0,1046.0,169.0
15517,1111,6,1,497,0,105,3280.0,3280.0,169.0
15517,1111,6,1,497,0,105,2883.0,2883.0,169.0
32542,4,4,1,244,0,166,,2969.6,613.0
24534,408,10,2,508,0,8,,3755.0,613.0
32047,1222,1,0,432,0,78,2097.0,2097.0,429.0
32047,1222,1,0,432,0,78,1348.0,1348.0,212.0
2180,77,4,1,491,0,66,1807.0,1807.0,15.0
20678,1040,4,0,450,0,76,2483.0,2483.0,44.0
20678,1040,4,0,450,0,76,344.0,344.0,282.0
20678,1040,4,0,450,0,76,2195.0,2195.0,110.0
20678,1040,4,0,450,0,76,3873.0,3873.0,110.0
19864,716,4,0,474,0,-1,464.0,464.0,490.0
19864,716,4,0,474,0,-1,3318.0,3318.0,398.0
19864,716,4,0,474,0,-1,3195.0,3195.0,554.0
19864,716,4,0,474,0,-1,3436.0,3436.0,554.0
19864,716,4,0,474,0,-1,3595.0,3595.0,554.0
19864,716,4,0,474,0,-1,3561.0,3561.0,554.0
19864,716,4,0,474,0,-1,108.0,108.0,554.0
19864,716,4,0,474,0,-1,1239.0,1239.0,323.0
2019,1040,4,1,450,0,76,,1849.0,613.0
29111,939,4,1,452,0,12,,2204.4,613.0
22214,77,4,1,491,0,66,1807.0,1807.0,15.0
22094,689,6,0,503,0,45,390.0,390.0,548.0
22094,689,6,0,503,0,45,1796.0,1796.0,585.0
22094,689,6,0,503,0,45,1967.0,1967.0,585.0
22094,689,6,0,503,0,45,3432.0,3432.0,511.0
22094,689,6,0,503,0,45,536.0,536.0,269.0
22094,689,6,0,503,0,45,523.0,523.0,314.0
23744,716,4,0,466,0,-1,2788.0,2788.0,125.0
23744,716,4,0,466,0,-1,3975.0,3975.0,522.0
19684,1040,4,1,450,0,76,,1849.0,613.0
17371,996,4,2,458,0,-1,,3146.0,613.0
26114,1494,4,0,491,3,66,1569.0,1569.0,244.0
26114,1494,4,0,491,3,66,871.0,871.0,557.0
26114,1494,4,0,491,3,66,2252.0,2252.0,484.0
26114,1494,4,0,491,3,66,1515.0,1515.0,557.0
32422,1040,4,0,450,0,76,2483.0,2483.0,44.0
32422,1040,4,0,450,0,76,344.0,344.0,282.0
32422,1040,4,0,450,0,76,2195.0,2195.0,110.0
32422,1040,4,0,450,0,76,3873.0,3873.0,110.0
28646,77,4,1,491,0,144,1807.0,1807.0,15.0
3576,689,6,1,503,0,45,390.0,390.0,548.0
3576,689,6,1,503,0,45,1796.0,1796.0,585.0
3576,689,6,1,503,0,45,1967.0,1967.0,585.0
3576,689,6,1,503,0,45,3432.0,3432.0,511.0
3576,689,6,1,503,0,45,536.0,536.0,269.0
3576,689,6,1,503,0,45,523.0,523.0,314.0
7248,1260,10,0,224,3,112,2005.0,2005.0,361.0
7248,1260,10,0,224,3,112,1883.0,1883.0,289.0
7248,1260,10,0,224,3,112,1000.0,1000.0,257.0
7248,1260,10,0,224,3,112,4030.0,4030.0,522.0
32173,408,10,1,508,0,8,,3755.0,613.0
20980,514,10,0,425,3,102,2682.0,2682.0,124.0
20980,514,10,0,425,3,102,2811.0,2811.0,268.0
4613,82,4,0,485,0,66,136.0,136.0,258.0
12514,388,6,1,491,0,117,2136.0,2136.0,15.0
17094,681,4,1,486,0,66,,1783.2,613.0
7774,1040,4,1,450,0,76,2483.0,2483.0,44.0
7774,1040,4,1,450,0,76,344.0,344.0,282.0
7774,1040,4,1,450,0,76,1628.0,1628.0,557.0
26833,1040,4,1,450,0,76,,1849.0,613.0
6478,1040,4,0,450,0,76,2483.0,2483.0,44.0
6478,1040,4,0,450,0,76,344.0,344.0,282.0
6478,1040,4,0,450,0,76,2195.0,2195.0,110.0
6478,1040,4,0,450,0,76,3873.0,3873.0,110.0
6478,1040,4,0,450,0,76,2414.0,2414.0,110.0
13904,77,4,1,491,0,66,,1783.2,613.0
22350,1040,4,1,450,0,76,2483.0,2483.0,44.0
22350,1040,4,1,450,0,76,344.0,344.0,282.0
22350,1040,4,1,450,0,76,2195.0,2195.0,110.0
22350,1040,4,1,450,0,76,3873.0,3873.0,110.0
22350,1040,4,1,450,0,76,2414.0,2414.0,110.0
27916,1040,4,1,450,0,76,,1849.0,613.0
16927,77,4,1,491,0,66,,1783.2,613.0
17243,349,4,1,536,3,66,,2188.4,613.0
8836,45,6,1,208,0,17,74.0,74.0,361.0
8836,45,6,1,208,0,17,4243.0,4243.0,522.0
22152,1126,6,0,469,0,45,1045.0,1045.0,467.0
17797,378,6,2,208,3,132,74.0,74.0,361.0
17797,378,6,2,208,3,132,3817.0,3817.0,526.0
17797,378,6,2,208,3,132,1793.0,1793.0,219.0
17797,378,6,2,208,3,132,4072.0,4072.0,522.0
9470,839,4,0,103,3,144,390.0,390.0,548.0
9470,839,4,0,103,3,144,1796.0,1796.0,585.0
9470,839,4,0,103,3,144,3836.0,3836.0,97.0
29538,810,10,1,503,0,85,2833.0,2833.0,609.0
29538,810,10,1,503,0,85,498.0,498.0,530.0
8212,349,4,1,536,0,66,1920.0,1920.0,120.0
8212,349,4,1,536,0,66,3907.0,3907.0,522.0
8212,349,4,1,536,0,66,4012.0,4012.0,522.0
8212,349,4,1,536,0,66,4013.0,4013.0,522.0
13112,1508,4,0,469,0,51,407.0,407.0,44.0
13112,1508,4,0,469,0,51,924.0,924.0,501.0
13112,1508,4,0,469,0,51,1388.0,1388.0,474.0
16472,1359,6,1,480,0,117,3619.0,3619.0,130.0
16472,1359,6,1,480,0,117,3625.0,3625.0,238.0
5764,1359,6,1,480,0,117,3619.0,3619.0,130.0
5764,1359,6,1,480,0,117,3625.0,3625.0,238.0
5764,1359,6,1,480,0,117,1431.0,1431.0,333.0
18617,1323,4,0,456,0,67,2573.0,2573.0,421.0
26498,771,10,1,503,0,9,1116.0,1116.0,243.0
26498,771,10,1,503,0,9,601.0,601.0,529.0
26498,771,10,1,503,0,9,3575.0,3575.0,80.0
18974,123,6,1,55,0,111,327.0,327.0,37.0
18974,123,6,1,55,0,111,4020.0,4020.0,522.0
1780,123,6,1,55,0,111,327.0,327.0,37.0
1780,123,6,1,55,0,111,4020.0,4020.0,522.0
15037,1470,4,0,494,0,144,3775.0,3775.0,175.0
15037,1470,4,0,494,0,144,4062.0,4062.0,522.0
13804,472,6,1,503,0,17,2995.0,2995.0,391.0
11438,322,4,1,536,0,144,1589.0,1589.0,28.0
13081,718,4,0,468,0,-1,,3094.0,613.0
28196,101,4,0,468,0,-1,3024.0,3024.0,120.0
28196,101,4,0,468,0,-1,1146.0,1146.0,150.0
28196,101,4,0,468,0,-1,3955.0,3955.0,522.0
28196,101,4,0,468,0,-1,3956.0,3956.0,522.0
28196,101,4,0,468,0,-1,3997.0,3997.0,522.0
28196,101,4,0,468,0,-1,4189.0,4189.0,522.0
11665,157,4,2,469,0,-1,1803.0,1803.0,44.0
11665,157,4,2,469,0,-1,265.0,265.0,174.0
11665,157,4,2,469,0,-1,60.0,60.0,377.0
15103,157,4,3,469,0,-1,1803.0,1803.0,44.0
15103,157,4,3,469,0,-1,265.0,265.0,174.0
15103,157,4,3,469,0,-1,60.0,60.0,377.0
29961,157,4,3,469,0,-1,1803.0,1803.0,44.0
29961,157,4,3,469,0,-1,265.0,265.0,174.0
29961,157,4,3,469,0,-1,60.0,60.0,377.0
23571,360,10,1,503,0,17,,1604.6,613.0
24822,157,4,3,469,0,-1,1803.0,1803.0,44.0
24822,157,4,3,469,0,-1,265.0,265.0,174.0
24822,157,4,3,469,0,-1,60.0,60.0,377.0
30637,829,10,0,9,3,84,3066.0,3066.0,358.0
30637,829,10,0,9,3,84,390.0,390.0,548.0
30637,829,10,0,9,3,84,536.0,536.0,269.0
30637,829,10,0,9,3,84,1708.0,1708.0,139.0
30637,829,10,0,9,3,84,1763.0,1763.0,522.0
12168,157,4,2,469,0,-1,60.0,60.0,377.0
6834,1325,4,1,435,0,148,2722.0,2722.0,238.0
6834,1325,4,1,435,0,148,3259.0,3259.0,378.0
32536,441,4,1,507,0,108,2091.0,2091.0,350.0
32536,441,4,1,507,0,108,548.0,548.0,150.0
32536,441,4,1,507,0,108,1917.0,1917.0,222.0
17011,1229,6,0,9,3,45,390.0,390.0,548.0
17011,1229,6,0,9,3,45,536.0,536.0,269.0
17011,1229,6,0,9,3,45,1708.0,1708.0,139.0
1481,718,4,1,468,0,-1,3094.0,3094.0,611.0
16336,718,4,1,468,0,-1,3094.0,3094.0,611.0
2647,829,10,1,536,0,83,3653.0,3653.0,378.0
2647,829,10,1,536,0,83,3178.0,3178.0,238.0
2647,829,10,1,536,0,83,3901.0,3901.0,522.0
31000,829,10,1,536,3,83,580.0,580.0,514.0
14609,718,4,1,468,0,-1,3024.0,3024.0,120.0
14609,718,4,1,468,0,-1,3094.0,3094.0,611.0
14609,718,4,1,468,0,-1,4055.0,4055.0,522.0
7772,322,10,1,536,0,91,1589.0,1589.0,28.0
21790,157,4,2,469,0,-1,1803.0,1803.0,44.0
21790,157,4,2,469,0,-1,265.0,265.0,174.0
21790,157,4,2,469,0,-1,60.0,60.0,377.0
12464,157,4,3,470,0,82,3171.0,3171.0,429.0
12464,157,4,3,470,0,82,3407.0,3407.0,212.0
12464,157,4,3,470,0,82,3916.0,3916.0,522.0
5685,1348,4,0,484,3,74,2473.0,2473.0,276.0
5685,1348,4,0,484,3,74,3903.0,3903.0,522.0
6273,157,4,3,470,0,82,3171.0,3171.0,429.0
6273,157,4,3,470,0,82,3407.0,3407.0,212.0
6273,157,4,3,470,0,82,3916.0,3916.0,522.0
25021,455,10,1,58,3,72,414.0,414.0,518.0
25021,455,10,1,58,3,72,3413.0,3413.0,384.0
13402,954,4,1,468,3,185,74.0,74.0,361.0
13402,954,4,1,468,3,185,2402.0,2402.0,378.0
13402,954,4,1,468,3,185,851.0,851.0,412.0
13402,954,4,1,468,3,185,831.0,831.0,214.0
24500,455,4,2,432,0,159,,3820.0,613.0
22371,441,4,1,507,0,-1,3254.0,3254.0,0.0
9427,206,10,1,511,0,101,,1186.6,613.0
19034,441,4,1,507,0,-1,2091.0,2091.0,350.0
19034,441,4,1,507,0,-1,2354.0,2354.0,461.0
4535,1023,10,0,503,0,132,3789.0,3789.0,88.0
4535,1023,10,0,503,0,132,2408.0,2408.0,88.0
4535,1023,10,0,503,0,132,2833.0,2833.0,609.0
4535,1023,10,0,503,0,132,2615.0,2615.0,219.0
4535,1023,10,0,503,0,132,2935.0,2935.0,88.0
4535,1023,10,0,503,0,132,1085.0,1085.0,342.0
4535,1023,10,0,503,0,132,1578.0,1578.0,342.0
4535,1023,10,0,503,0,132,1664.0,1664.0,596.0
4535,1023,10,0,503,0,132,3912.0,3912.0,522.0
4535,1023,10,0,503,0,132,1083.0,1083.0,80.0
4535,1023,10,0,503,0,132,497.0,497.0,415.0
31114,441,4,1,507,0,-1,,3755.0,613.0
9742,1291,4,1,458,0,-1,1114.0,1114.0,12.0
9742,1291,4,1,458,0,-1,478.0,478.0,456.0
5116,829,10,3,536,0,83,2730.0,2730.0,28.0
5116,829,10,3,536,0,83,3916.0,3916.0,522.0
16697,829,10,2,536,0,156,2730.0,2730.0,28.0
28649,1249,10,1,531,0,29,,3004.6,613.0
28634,946,4,1,434,0,148,2722.0,2722.0,238.0
28634,946,4,1,434,0,148,1322.0,1322.0,61.0
31976,946,4,1,435,0,148,2722.0,2722.0,238.0
31976,946,4,1,435,0,148,3625.0,3625.0,238.0
31976,946,4,1,435,0,148,2049.0,2049.0,44.0
31976,946,4,1,435,0,148,3981.0,3981.0,522.0
31976,946,4,1,435,0,148,694.0,694.0,246.0
22105,206,10,1,511,0,101,,1186.6,613.0
21433,323,4,0,14,0,89,545.0,545.0,175.0
21433,323,4,0,14,0,89,3700.0,3700.0,605.0
21433,323,4,0,14,0,89,1032.0,1032.0,341.0
21433,323,4,0,14,0,89,3963.0,3963.0,522.0
21436,552,4,2,468,0,-1,308.0,308.0,554.0
21436,552,4,2,468,0,-1,394.0,394.0,130.0
21436,552,4,2,468,0,-1,2345.0,2345.0,554.0
21436,552,4,2,468,0,-1,3195.0,3195.0,554.0
21436,552,4,2,468,0,-1,3837.0,3837.0,405.0
21436,552,4,2,468,0,-1,3101.0,3101.0,144.0
21436,552,4,2,468,0,-1,3695.0,3695.0,602.0
17339,552,4,2,468,0,-1,,3094.0,613.0
15916,157,4,3,469,0,11,1803.0,1803.0,44.0
15916,157,4,3,469,0,11,1672.0,1672.0,200.0
30263,993,4,0,486,0,144,1980.0,1980.0,453.0
30263,993,4,0,486,0,144,2873.0,2873.0,51.0
30263,993,4,0,486,0,144,3325.0,3325.0,132.0
6418,1445,3,0,-1,-1,-1,2209.0,2209.0,522.0
6418,1445,3,0,-1,-1,-1,30.0,30.0,120.0
6418,1445,3,0,-1,-1,-1,481.0,481.0,487.0
6418,1445,3,0,-1,-1,-1,3283.0,3283.0,522.0
6418,1445,3,0,-1,-1,-1,1565.0,1565.0,522.0
6418,1445,3,0,-1,-1,-1,1596.0,1596.0,96.0
6418,1445,3,0,-1,-1,-1,403.0,403.0,96.0
31767,552,4,0,468,0,-1,308.0,308.0,554.0
31767,552,4,0,468,0,-1,2345.0,2345.0,554.0
31767,552,4,0,468,0,-1,3195.0,3195.0,554.0
31767,552,4,0,468,0,-1,3837.0,3837.0,405.0
31767,552,4,0,468,0,-1,3695.0,3695.0,602.0
31767,552,4,0,468,0,-1,3912.0,3912.0,522.0
31767,552,4,0,468,0,-1,3913.0,3913.0,522.0
31767,552,4,0,468,0,-1,4271.0,4271.0,522.0
24703,946,4,1,435,0,148,2722.0,2722.0,238.0
24703,946,4,1,435,0,148,3625.0,3625.0,238.0
24703,946,4,1,435,0,148,2049.0,2049.0,44.0
24703,946,4,1,435,0,148,3981.0,3981.0,522.0
24703,946,4,1,435,0,148,694.0,694.0,246.0
30613,946,4,1,435,0,148,2722.0,2722.0,238.0
30613,946,4,1,435,0,148,3625.0,3625.0,238.0
30613,946,4,1,435,0,148,2049.0,2049.0,44.0
30613,946,4,1,435,0,148,3981.0,3981.0,522.0
30613,946,4,1,435,0,148,694.0,694.0,246.0
25911,946,4,1,435,0,148,2722.0,2722.0,238.0
25911,946,4,1,435,0,148,2049.0,2049.0,44.0
25911,946,4,1,435,0,148,3625.0,3625.0,238.0
25911,946,4,1,435,0,148,3981.0,3981.0,522.0
25911,946,4,1,435,0,148,694.0,694.0,246.0
32269,323,6,1,491,3,39,3900.0,3900.0,522.0
32269,323,6,1,491,3,39,3910.0,3910.0,522.0
32269,323,6,1,491,3,39,3911.0,3911.0,522.0
32269,323,6,1,491,3,39,3231.0,3231.0,15.0
18230,1494,4,0,487,3,66,2203.0,2203.0,276.0
18230,1494,4,0,487,3,66,2470.0,2470.0,276.0
18230,1494,4,0,487,3,66,2848.0,2848.0,260.0
18230,1494,4,0,487,3,66,2716.0,2716.0,334.0
29925,314,4,2,514,0,-1,,2016.0,613.0
20778,946,4,1,433,0,148,4152.0,4152.0,522.0
24353,314,4,2,514,0,-1,1098.0,1098.0,548.0
24353,314,4,2,514,0,-1,2866.0,2866.0,445.0
24353,314,4,2,514,0,-1,1558.0,1558.0,445.0
20560,322,10,1,536,0,91,1589.0,1589.0,28.0
13510,1111,4,0,487,0,106,699.0,699.0,482.0
13510,1111,4,0,487,0,106,2751.0,2751.0,482.0
13510,1111,4,0,487,0,106,1980.0,1980.0,453.0
21705,552,4,0,468,0,-1,308.0,308.0,554.0
21705,552,4,0,468,0,-1,3024.0,3024.0,120.0
21705,552,4,0,468,0,-1,178.0,178.0,130.0
21705,552,4,0,468,0,-1,3688.0,3688.0,554.0
21705,552,4,0,468,0,-1,3195.0,3195.0,554.0
21705,552,4,0,468,0,-1,3837.0,3837.0,405.0
21705,552,4,0,468,0,-1,3101.0,3101.0,144.0
21705,552,4,0,468,0,-1,3695.0,3695.0,602.0
21705,552,4,0,468,0,-1,4081.0,4081.0,522.0
21705,552,4,0,468,0,-1,4271.0,4271.0,522.0
23795,1320,6,1,508,0,8,3639.0,3639.0,515.0
23795,1320,6,1,508,0,8,178.0,178.0,130.0
23795,1320,6,1,508,0,8,3625.0,3625.0,238.0
23194,552,4,0,468,0,-1,308.0,308.0,554.0
23194,552,4,0,468,0,-1,3024.0,3024.0,120.0
23194,552,4,0,468,0,-1,394.0,394.0,130.0
23194,552,4,0,468,0,-1,2345.0,2345.0,554.0
23194,552,4,0,468,0,-1,3195.0,3195.0,554.0
23194,552,4,0,468,0,-1,3837.0,3837.0,405.0
23194,552,4,0,468,0,-1,3101.0,3101.0,144.0
23194,552,4,0,468,0,-1,3912.0,3912.0,522.0
23194,552,4,0,468,0,-1,3913.0,3913.0,522.0
23194,552,4,0,468,0,-1,3976.0,3976.0,522.0
23194,552,4,0,468,0,-1,4081.0,4081.0,522.0
23194,552,4,0,468,0,-1,4271.0,4271.0,522.0
10786,52,6,1,6,3,45,585.0,585.0,361.0
10786,52,6,1,6,3,45,390.0,390.0,548.0
10786,52,6,1,6,3,45,1479.0,1479.0,472.0
15707,281,4,1,491,0,66,1807.0,1807.0,15.0
6208,974,6,1,480,0,117,,2141.0,613.0
14739,181,4,2,306,0,8,,2292.8,613.0
6299,552,4,1,468,0,-1,,3094.0,613.0
12059,1040,4,0,466,0,-1,316.0,316.0,93.0
12059,1040,4,0,466,0,-1,752.0,752.0,125.0
21334,1040,4,0,466,0,-1,316.0,316.0,93.0
21334,1040,4,0,466,0,-1,752.0,752.0,125.0
28387,632,4,0,536,0,144,1629.0,1629.0,28.0
28387,632,4,0,536,0,144,3979.0,3979.0,522.0
19562,300,4,1,479,0,66,,2164.6,613.0
21091,298,4,1,456,3,-1,,3146.0,613.0
28371,748,10,0,504,0,17,3900.0,3900.0,522.0
28371,748,10,0,504,0,17,3910.0,3910.0,522.0
28371,748,10,0,504,0,17,3902.0,3902.0,522.0
28371,748,10,0,504,0,17,3903.0,3903.0,522.0
28371,748,10,0,504,0,17,1764.0,1764.0,277.0
28371,748,10,0,504,0,17,3604.0,3604.0,339.0
28371,748,10,0,504,0,17,1041.0,1041.0,187.0
13793,946,4,0,434,0,148,2722.0,2722.0,238.0
13793,946,4,0,434,0,148,3625.0,3625.0,238.0
13793,946,4,0,434,0,148,2049.0,2049.0,44.0
13793,946,4,0,434,0,148,3981.0,3981.0,522.0
13793,946,4,0,434,0,148,694.0,694.0,246.0
27103,206,10,1,511,0,101,4141.0,4141.0,522.0
21047,1420,10,2,538,0,84,3910.0,3910.0,522.0
21047,1420,10,2,538,0,84,3901.0,3901.0,522.0
21047,1420,10,2,538,0,84,482.0,482.0,178.0
21047,1420,10,2,538,0,84,2709.0,2709.0,539.0
22195,1280,4,1,39,3,151,327.0,327.0,37.0
22195,1280,4,1,39,3,151,3920.0,3920.0,522.0
22195,1280,4,1,39,3,151,3921.0,3921.0,522.0
22195,1280,4,1,39,3,151,3922.0,3922.0,522.0
9586,1420,10,2,538,0,84,3910.0,3910.0,522.0
9586,1420,10,2,538,0,84,3901.0,3901.0,522.0
9586,1420,10,2,538,0,84,482.0,482.0,178.0
9586,1420,10,2,538,0,84,2709.0,2709.0,539.0
9786,453,4,0,458,0,-1,2927.0,2927.0,180.0
9786,453,4,0,458,0,-1,3783.0,3783.0,180.0
9786,453,4,0,458,0,-1,2718.0,2718.0,600.0
9786,453,4,0,458,0,-1,478.0,478.0,456.0
20632,35,6,1,489,0,117,327.0,327.0,37.0
20632,35,6,1,489,0,117,4002.0,4002.0,522.0
2817,52,6,1,6,3,45,390.0,390.0,548.0
2817,52,6,1,6,3,45,1479.0,1479.0,472.0
11072,52,4,1,62,3,44,1055.0,1055.0,175.0
11072,52,4,1,62,3,44,3927.0,3927.0,522.0
26692,322,10,1,536,0,91,1589.0,1589.0,28.0
26766,369,4,1,468,0,10,3024.0,3024.0,120.0
26766,369,4,1,468,0,10,1453.0,1453.0,288.0
26766,369,4,1,468,0,10,3980.0,3980.0,522.0
2489,322,4,1,536,0,144,1589.0,1589.0,28.0
25537,552,4,1,468,0,-1,,3094.0,613.0
31811,552,4,1,468,0,-1,,3094.0,613.0
11110,174,4,1,452,0,12,3254.0,3254.0,0.0
11110,174,4,1,452,0,12,3363.0,3363.0,126.0
3884,1407,4,0,432,0,159,2097.0,2097.0,429.0
3884,1407,4,0,432,0,159,1348.0,1348.0,212.0
31752,765,6,0,497,0,117,1591.0,1591.0,68.0
31752,765,6,0,497,0,117,1283.0,1283.0,202.0
31752,765,6,0,497,0,117,890.0,890.0,202.0
20417,1433,4,1,401,0,44,3051.0,3051.0,5.0
20417,1433,4,1,401,0,44,169.0,169.0,232.0
20417,1433,4,1,401,0,44,1879.0,1879.0,550.0
20417,1433,4,1,401,0,44,2612.0,2612.0,229.0
20417,1433,4,1,401,0,44,3668.0,3668.0,257.0
20417,1433,4,1,401,0,44,2547.0,2547.0,607.0
20417,1433,4,1,401,0,44,3047.0,3047.0,362.0
